UNITID,EFCSTATE,LINE,EFRES01,EFRES02 
110714,58,999,576,415.0
110714,90,90,11,1.0
110714,99,99,576,415.0
110714,5,5,1,0.0
110714,5,5,132,83.0
110714,5,5,3,3.0
110714,6,6,6,6.0
110714,8,8,4,3.0
110714,12,12,3,3.0
110714,16,16,1,1.0
110714,28,28,1,1.0
110714,33,33,1,1.0
110714,36,36,1,0.0
110714,37,37,1,0.0
110714,39,39,1,0.0
110714,41,41,2,2.0
110714,48,48,2,1.0
110714,49,49,1,0.0
110714,53,53,2,2.0
110714,58,999,162,106.0
110714,90,90,3,1.0
110714,99,99,165,107.0
110714,5,5,21,21.0
110714,6,6,2,1.0
110714,8,8,1,1.0
110714,21,21,2,1.0
110714,22,22,1,1.0
110714,29,29,1,1.0
110714,39,39,2,1.0
110714,58,999,30,27.0
110714,99,99,30,27.0
110714,5,5,130,38.0
110714,58,999,130,38.0
110714,99,99,168,38.0
110714,5,5,55,4.0
110714,5,5,3,0.0
110714,6,6,64,14.0
110714,8,8,1,0.0
110714,13,13,2,0.0
110714,30,30,19,0.0
110714,32,32,2,0.0
110714,35,35,38,1.0
110714,36,36,1,0.0
110714,41,41,27,5.0
110714,45,45,1,0.0
110714,48,48,3,0.0
110714,53,53,306,51.0
110714,58,999,522,75.0
110714,99,99,522,75.0
110714,5,5,186,19.0
110714,58,999,186,19.0
110714,99,99,186,19.0
110714,5,5,75,20.0
110714,6,6,1,0.0
110714,28,28,1,0.0
110714,58,999,77,20.0
110714,99,99,77,20.0
110714,5,5,171,69.0
110714,42,42,1,1.0
110714,58,999,172,70.0
110714,99,99,172,70.0
110714,5,5,68,14.0
110714,58,999,68,14.0
110714,99,99,68,14.0
110714,5,5,72,22.0
110714,6,6,1,0.0
110714,58,999,73,22.0
110714,99,99,73,22.0
110714,5,5,4,3.0
110714,58,999,4,3.0
110714,99,99,4,3.0
110714,5,5,168,52.0
110714,55,55,1,0.0
110714,58,999,169,52.0
110714,99,99,169,52.0
110714,5,5,54,18.0
110714,6,6,2,0.0
110714,25,25,1,0.0
110714,26,26,1,0.0
110714,35,35,1,0.0
110714,47,47,1,0.0
110714,58,999,60,18.0
110714,99,99,60,18.0
110714,5,5,2,2.0
110714,5,5,29,27.0
110714,5,5,576,415.0
110714,5,5,8,8.0
110714,6,6,576,415.0
110714,8,8,296,276.0
110714,9,9,53,51.0
110714,10,10,6,5.0
110714,11,11,7,6.0
110714,12,12,74,62.0
110714,13,13,68,63.0
110714,15,15,78,74.0
110714,16,16,54,49.0
110714,17,17,402,390.0
110714,18,18,56,53.0
110714,19,19,39,38.0
110714,20,20,56,54.0
110714,21,21,18,17.0
110714,22,22,18,16.0
110714,23,23,11,9.0
110714,24,24,69,65.0
110714,25,25,83,75.0
110714,26,26,87,82.0
110714,27,27,186,175.0
110714,28,28,3,3.0
110714,29,29,70,69.0
110714,30,30,27,24.0
110714,31,31,45,44.0
110714,32,32,120,116.0
110714,33,33,21,19.0
110714,34,34,151,140.0
110714,35,35,83,78.0
110714,36,36,130,121.0
110714,37,37,29,29.0
110714,38,38,28,26.0
110714,39,39,67,66.0
110714,40,40,30,28.0
110714,41,41,121,113.0
110714,42,42,138,126.0
110714,44,44,21,17.0
110714,45,45,11,11.0
110714,46,46,25,25.0
110714,47,47,32,29.0
110714,48,48,337,322.0
110714,49,49,38,36.0
110714,50,50,11,11.0
110714,51,51,67,67.0
110714,53,53,423,415.0
110714,55,55,138,135.0
110714,56,56,19,17.0
110714,57,57,11,10.0
110714,58,999,576,415.0
110714,66,66,3,3.0
110714,72,72,4,4.0
110714,89,999,7,7.0
110714,90,90,576,415.0
110714,99,99,576,415.0
110714,5,5,576,415.0
110714,6,6,30,0.0
110714,8,8,1,0.0
110714,12,12,1,0.0
110714,15,15,2,0.0
110714,17,17,2,0.0
110714,21,21,1,0.0
110714,29,29,1,0.0
110714,32,32,1,0.0
110714,42,42,1,0.0
110714,49,49,1,0.0
110714,51,51,1,0.0
110714,53,53,1,0.0
110714,55,55,1,0.0
110714,57,57,13,0.0
110714,58,999,576,415.0
110714,99,99,576,415.0
110714,5,5,11,9.0
110714,5,5,26,20.0
110714,5,5,576,415.0
110714,5,5,17,14.0
110714,6,6,576,415.0
110714,8,8,359,346.0
110714,9,9,30,28.0
110714,10,10,6,6.0
110714,11,11,30,13.0
110714,12,12,63,46.0
110714,13,13,53,48.0
110714,15,15,32,31.0
110714,16,16,63,60.0
110714,17,17,338,319.0
110714,18,18,45,41.0
110714,19,19,74,61.0
110714,20,20,49,49.0
110714,21,21,13,13.0
110714,22,22,14,13.0
110714,23,23,11,10.0
110714,24,24,57,53.0
110714,25,25,67,62.0
110714,26,26,39,37.0
110714,27,27,135,131.0
110714,28,28,4,2.0
110714,29,29,55,50.0
110714,30,30,26,26.0
110714,31,31,40,40.0
110714,32,32,67,64.0
110714,33,33,17,15.0
110714,34,34,80,76.0
110714,35,35,56,54.0
110714,36,36,95,89.0
110714,37,37,32,24.0
110714,38,38,4,4.0
110714,39,39,55,51.0
110714,40,40,20,15.0
110714,41,41,174,171.0
110714,42,42,77,66.0
110714,44,44,5,4.0
110714,45,45,6,4.0
110714,46,46,12,12.0
110714,47,47,26,22.0
110714,48,48,274,248.0
110714,49,49,48,47.0
110714,50,50,9,8.0
110714,51,51,79,71.0
110714,53,53,404,395.0
110714,54,54,4,4.0
110714,55,55,82,80.0
110714,56,56,14,14.0
110714,57,57,11,11.0
110714,58,999,576,415.0
110714,60,60,2,2.0
110714,66,66,4,4.0
110714,72,72,3,3.0
110714,78,78,2,2.0
110714,89,999,11,11.0
110714,90,90,424,270.0
110714,99,99,576,415.0
110714,5,5,576,415.0
110714,12,12,1,0.0
110714,16,16,3,1.0
110714,17,17,1,1.0
110714,18,18,1,0.0
110714,26,26,1,0.0
110714,27,27,1,0.0
110714,30,30,1,1.0
110714,32,32,1,1.0
110714,36,36,2,0.0
110714,47,47,1,1.0
110714,48,48,3,2.0
110714,51,51,1,1.0
110714,53,53,3,2.0
110714,55,55,1,0.0
110714,56,56,1,1.0
110714,58,999,576,415.0
110714,90,90,15,1.0
110714,99,99,576,415.0
110714,5,5,55,10.0
110714,6,6,1,0.0
110714,32,32,5,1.0
110714,57,57,8,1.0
110714,58,999,69,12.0
110714,99,99,69,12.0
110714,5,5,1,0.0
110714,5,5,576,415.0
110714,6,6,4,0.0
110714,8,8,2,1.0
110714,9,9,1,0.0
110714,12,12,5,1.0
110714,13,13,5,0.0
110714,15,15,2,1.0
110714,16,16,2,1.0
110714,18,18,1,0.0
110714,19,19,1,0.0
110714,20,20,2,1.0
110714,21,21,1,1.0
110714,24,24,1,0.0
110714,27,27,2,1.0
110714,32,32,4,3.0
110714,35,35,2,1.0
110714,36,36,3,0.0
110714,37,37,2,0.0
110714,40,40,1,0.0
110714,42,42,1,0.0
110714,45,45,1,0.0
110714,47,47,2,0.0
110714,48,48,7,2.0
110714,51,51,1,0.0
110714,53,53,3,1.0
110714,55,55,1,0.0
110714,57,57,1,0.0
110714,58,999,576,415.0
110714,90,90,32,22.0
110714,99,99,576,415.0
110714,5,5,26,9.0
110714,58,999,26,9.0
110714,99,99,26,9.0
110714,5,5,229,93.0
110714,8,8,2,2.0
110714,38,38,1,1.0
110714,46,46,1,1.0
110714,58,999,233,97.0
110714,99,99,233,97.0
110714,5,5,1,1.0
110714,5,5,576,391.0
110714,6,6,2,2.0
110714,8,8,3,2.0
110714,12,12,2,2.0
110714,15,15,4,3.0
110714,16,16,1,1.0
110714,17,17,1,1.0
110714,24,24,1,1.0
110714,35,35,9,8.0
110714,39,39,2,1.0
110714,41,41,4,3.0
110714,47,47,1,1.0
110714,48,48,7,7.0
110714,49,49,3,2.0
110714,53,53,2,1.0
110714,56,56,1,1.0
110714,58,999,576,415.0
110714,90,90,15,10.0
110714,99,99,576,415.0
110714,5,5,6,6.0
110714,5,5,172,170.0
110714,5,5,2,2.0
110714,6,6,166,162.0
110714,8,8,48,48.0
110714,9,9,3,3.0
110714,10,10,2,1.0
110714,12,12,6,5.0
110714,13,13,6,6.0
110714,15,15,29,29.0
110714,16,16,11,10.0
110714,17,17,6,6.0
110714,18,18,3,3.0
110714,19,19,5,5.0
110714,20,20,4,4.0
110714,21,21,1,1.0
110714,22,22,1,1.0
110714,23,23,3,3.0
110714,24,24,5,5.0
110714,25,25,6,6.0
110714,26,26,7,6.0
110714,27,27,6,6.0
110714,29,29,1,1.0
110714,30,30,6,6.0
110714,31,31,2,1.0
110714,32,32,24,23.0
110714,33,33,1,1.0
110714,34,34,4,4.0
110714,35,35,8,8.0
110714,36,36,8,7.0
110714,37,37,2,2.0
110714,38,38,1,0.0
110714,39,39,7,7.0
110714,40,40,6,6.0
110714,41,41,12,12.0
110714,42,42,9,9.0
110714,45,45,1,1.0
110714,46,46,1,1.0
110714,47,47,1,1.0
110714,48,48,47,44.0
110714,49,49,10,10.0
110714,50,50,1,1.0
110714,51,51,7,7.0
110714,53,53,46,45.0
110714,55,55,4,4.0
110714,56,56,2,2.0
110714,57,57,15,13.0
110714,58,999,576,415.0
110714,90,90,24,19.0
110714,99,99,576,415.0
110714,5,5,576,415.0
110714,12,12,1,0.0
110714,57,57,15,9.0
110714,58,999,576,415.0
110714,99,99,576,415.0
110714,5,5,21,5.0
110714,5,5,50,39.0
110714,5,5,576,415.0
110714,5,5,22,7.0
110714,6,6,576,415.0
110714,8,8,569,415.0
110714,9,9,7,3.0
110714,10,10,1,0.0
110714,11,11,4,1.0
110714,12,12,47,8.0
110714,13,13,70,25.0
110714,15,15,305,281.0
110714,16,16,107,92.0
110714,17,17,190,146.0
110714,18,18,64,45.0
110714,19,19,61,49.0
110714,20,20,38,29.0
110714,21,21,25,19.0
110714,22,22,30,1.0
110714,23,23,4,2.0
110714,24,24,15,7.0
110714,25,25,13,3.0
110714,26,26,119,98.0
110714,27,27,332,297.0
110714,29,29,74,56.0
110714,30,30,81,70.0
110714,31,31,94,84.0
110714,32,32,123,95.0
110714,33,33,4,4.0
110714,34,34,22,11.0
110714,35,35,98,87.0
110714,36,36,40,13.0
110714,37,37,41,11.0
110714,38,38,45,41.0
110714,39,39,131,89.0
110714,40,40,38,14.0
110714,41,41,269,234.0
110714,42,42,57,26.0
110714,45,45,27,10.0
110714,46,46,85,78.0
110714,47,47,35,18.0
110714,48,48,295,149.0
110714,49,49,23,11.0
110714,50,50,2,2.0
110714,51,51,37,13.0
110714,53,53,576,415.0
110714,54,54,9,3.0
110714,55,55,135,123.0
110714,56,56,26,19.0
110714,57,57,3,2.0
110714,58,999,576,415.0
110714,90,90,57,33.0
110714,99,99,576,415.0
110714,5,5,486,233.0
110714,57,57,6,1.0
110714,58,999,492,234.0
110714,99,99,492,234.0
110714,5,5,2,1.0
110714,5,5,576,415.0
110714,6,6,8,6.0
110714,8,8,8,6.0
110714,9,9,1,1.0
110714,15,15,1,0.0
110714,16,16,1,1.0
110714,17,17,3,2.0
110714,19,19,1,1.0
110714,20,20,1,1.0
110714,26,26,1,1.0
110714,29,29,1,1.0
110714,30,30,1,1.0
110714,31,31,1,1.0
110714,32,32,5,1.0
110714,34,34,1,1.0
110714,35,35,1,1.0
110714,36,36,2,0.0
110714,37,37,2,0.0
110714,38,38,2,2.0
110714,39,39,1,0.0
110714,41,41,1,1.0
110714,42,42,1,1.0
110714,48,48,2,2.0
110714,49,49,3,3.0
110714,51,51,2,1.0
110714,57,57,26,9.0
110714,58,999,576,415.0
110714,90,90,1,0.0
110714,99,99,576,415.0
110714,5,5,1,1.0
110714,5,5,432,171.0
110714,6,6,14,9.0
110714,30,30,1,0.0
110714,32,32,17,5.0
110714,41,41,1,0.0
110714,49,49,17,5.0
110714,58,999,483,191.0
110714,99,99,483,191.0
110714,5,5,1,0.0
110714,5,5,61,9.0
110714,5,5,1,0.0
110714,6,6,44,5.0
110714,8,8,9,0.0
110714,9,9,4,1.0
110714,10,10,1,0.0
110714,12,12,1,0.0
110714,13,13,2,0.0
110714,15,15,5,0.0
110714,16,16,3,0.0
110714,17,17,5,1.0
110714,18,18,5,2.0
110714,19,19,1,0.0
110714,20,20,5,1.0
110714,21,21,2,0.0
110714,22,22,2,0.0
110714,23,23,1,1.0
110714,24,24,1,0.0
110714,25,25,3,1.0
110714,26,26,6,3.0
110714,27,27,6,1.0
110714,28,28,2,0.0
110714,29,29,1,0.0
110714,30,30,2,1.0
110714,31,31,1,1.0
110714,32,32,10,5.0
110714,34,34,1,0.0
110714,35,35,4,0.0
110714,36,36,4,0.0
110714,37,37,1,0.0
110714,38,38,1,1.0
110714,39,39,2,0.0
110714,40,40,6,1.0
110714,41,41,6,2.0
110714,42,42,3,0.0
110714,45,45,1,0.0
110714,46,46,2,1.0
110714,48,48,21,4.0
110714,49,49,5,1.0
110714,51,51,2,0.0
110714,53,53,16,1.0
110714,55,55,3,0.0
110714,56,56,4,2.0
110714,58,999,267,45.0
110714,99,99,267,45.0
110714,5,5,145,97.0
110714,8,8,1,0.0
110714,35,35,16,11.0
110714,48,48,1,0.0
110714,55,55,1,0.0
110714,58,999,164,108.0
110714,99,99,164,108.0
110714,5,5,65,61.0
110714,5,5,576,415.0
110714,5,5,1,1.0
110714,6,6,558,415.0
110714,8,8,166,155.0
110714,9,9,5,5.0
110714,12,12,4,2.0
110714,13,13,4,3.0
110714,15,15,59,57.0
110714,16,16,28,28.0
110714,17,17,31,30.0
110714,18,18,1,1.0
110714,19,19,1,1.0
110714,20,20,6,6.0
110714,21,21,1,0.0
110714,24,24,3,3.0
110714,25,25,1,0.0
110714,26,26,6,6.0
110714,27,27,19,17.0
110714,28,28,1,1.0
110714,29,29,4,4.0
110714,30,30,30,29.0
110714,31,31,1,1.0
110714,32,32,109,105.0
110714,33,33,1,1.0
110714,34,34,2,2.0
110714,35,35,82,79.0
110714,36,36,5,3.0
110714,37,37,5,5.0
110714,38,38,4,4.0
110714,39,39,5,5.0
110714,40,40,2,2.0
110714,41,41,42,38.0
110714,42,42,9,9.0
110714,45,45,2,2.0
110714,46,46,2,1.0
110714,47,47,2,2.0
110714,48,48,81,72.0
110714,49,49,23,19.0
110714,50,50,2,2.0
110714,51,51,4,4.0
110714,53,53,69,62.0
110714,55,55,19,16.0
110714,56,56,9,9.0
110714,58,999,576,415.0
110714,90,90,34,8.0
110714,99,99,576,415.0
110714,5,5,128,29.0
110714,58,999,128,29.0
110714,99,99,128,29.0
110714,5,5,576,415.0
110714,6,6,1,0.0
110714,32,32,1,0.0
110714,41,41,1,1.0
110714,57,57,19,7.0
110714,58,999,576,415.0
110714,90,90,3,1.0
110714,99,99,576,415.0
110714,5,5,1,1.0
110714,5,5,576,415.0
110714,5,5,1,1.0
110714,6,6,17,5.0
110714,8,8,7,6.0
110714,11,11,1,0.0
110714,12,12,7,1.0
110714,17,17,2,1.0
110714,18,18,4,2.0
110714,20,20,1,1.0
110714,21,21,1,0.0
110714,22,22,2,0.0
110714,23,23,3,2.0
110714,24,24,1,1.0
110714,25,25,1,0.0
110714,26,26,1,0.0
110714,27,27,2,2.0
110714,29,29,1,0.0
110714,31,31,1,1.0
110714,32,32,4,1.0
110714,33,33,1,0.0
110714,34,34,1,0.0
110714,35,35,4,4.0
110714,36,36,1,0.0
110714,39,39,4,2.0
110714,40,40,1,0.0
110714,41,41,2,1.0
110714,45,45,1,0.0
110714,47,47,1,0.0
110714,48,48,14,0.0
110714,49,49,3,2.0
110714,53,53,1,1.0
110714,55,55,2,1.0
110714,56,56,1,1.0
110714,58,999,576,415.0
110714,90,90,4,2.0
110714,99,99,576,415.0
110714,5,5,140,24.0
110714,49,49,1,0.0
110714,58,999,141,24.0
110714,99,99,141,24.0
110714,35,35,101,23.0
110714,58,999,101,23.0
110714,99,99,101,23.0
110714,5,5,9,5.0
110714,6,6,5,4.0
110714,8,8,2,0.0
110714,15,15,1,1.0
110714,17,17,2,1.0
110714,23,23,1,1.0
110714,29,29,1,0.0
110714,30,30,1,0.0
110714,36,36,1,1.0
110714,37,37,2,1.0
110714,42,42,2,1.0
110714,48,48,1,0.0
110714,50,50,3,3.0
110714,53,53,1,0.0
110714,55,55,1,1.0
110714,58,999,33,19.0
110714,99,99,33,19.0
110714,5,5,331,76.0
110714,6,6,2,1.0
110714,19,19,1,0.0
110714,22,22,1,1.0
110714,27,27,1,1.0
110714,30,30,1,0.0
110714,33,33,1,1.0
110714,41,41,2,1.0
110714,53,53,2,1.0
110714,58,999,342,82.0
110714,99,99,342,82.0
110714,5,5,5,1.0
110714,5,5,576,160.0
110714,5,5,6,0.0
110714,6,6,6,2.0
110714,8,8,2,0.0
110714,9,9,1,0.0
110714,10,10,1,0.0
110714,12,12,2,0.0
110714,13,13,17,0.0
110714,15,15,1,0.0
110714,16,16,2,0.0
110714,17,17,2,1.0
110714,18,18,1,0.0
110714,19,19,3,0.0
110714,20,20,1,0.0
110714,22,22,1,0.0
110714,24,24,2,0.0
110714,26,26,7,2.0
110714,27,27,3,0.0
110714,29,29,4,0.0
110714,32,32,3,0.0
110714,34,34,1,0.0
110714,36,36,1,0.0
110714,37,37,1,0.0
110714,39,39,2,0.0
110714,41,41,1,1.0
110714,42,42,3,2.0
110714,45,45,1,0.0
110714,47,47,2,1.0
110714,48,48,8,2.0
110714,49,49,1,1.0
110714,51,51,2,0.0
110714,54,54,1,0.0
110714,55,55,2,0.0
110714,57,57,9,0.0
110714,58,999,576,173.0
110714,90,90,18,4.0
110714,99,99,576,177.0
110714,5,5,5,2.0
110714,12,12,1,0.0
110714,17,17,1,0.0
110714,30,30,1,0.0
110714,35,35,1,0.0
110714,39,39,1,0.0
110714,41,41,1,0.0
110714,42,42,1,0.0
110714,48,48,1,0.0
110714,53,53,1,0.0
110714,58,999,14,2.0
110714,99,99,14,2.0
110714,5,5,576,415.0
110714,57,57,7,6.0
110714,58,999,576,415.0
110714,99,99,576,415.0
110714,5,5,517,355.0
110714,8,8,3,3.0
110714,15,15,1,1.0
110714,35,35,1,1.0
110714,49,49,1,0.0
110714,57,57,2,1.0
110714,58,999,525,361.0
110714,99,99,525,361.0
110714,5,5,1,1.0
110714,5,5,1,1.0
110714,5,5,140,123.0
110714,6,6,50,44.0
110714,8,8,14,14.0
110714,12,12,1,1.0
110714,15,15,1,1.0
110714,16,16,2,2.0
110714,17,17,10,9.0
110714,18,18,1,1.0
110714,20,20,1,1.0
110714,26,26,2,2.0
110714,27,27,1,1.0
110714,29,29,2,2.0
110714,30,30,2,1.0
110714,31,31,1,1.0
110714,32,32,3,2.0
110714,35,35,10,9.0
110714,41,41,5,5.0
110714,45,45,1,1.0
110714,47,47,2,0.0
110714,48,48,11,11.0
110714,53,53,24,23.0
110714,55,55,1,0.0
110714,58,999,287,256.0
110714,90,90,13,7.0
110714,99,99,301,263.0
110714,5,5,20,7.0
110714,5,5,383,107.0
110714,6,6,30,12.0
110714,8,8,42,24.0
110714,9,9,1,0.0
110714,12,12,1,0.0
110714,13,13,1,0.0
110714,15,15,50,11.0
110714,16,16,9,4.0
110714,17,17,2,1.0
110714,18,18,2,0.0
110714,20,20,5,1.0
110714,21,21,2,0.0
110714,23,23,1,1.0
110714,26,26,10,4.0
110714,27,27,7,4.0
110714,28,28,1,0.0
110714,29,29,2,0.0
110714,30,30,10,4.0
110714,32,32,36,26.0
110714,35,35,40,23.0
110714,36,36,1,1.0
110714,38,38,4,1.0
110714,39,39,2,0.0
110714,40,40,4,3.0
110714,41,41,18,9.0
110714,46,46,2,0.0
110714,47,47,1,0.0
110714,48,48,15,11.0
110714,49,49,6,4.0
110714,51,51,1,1.0
110714,53,53,85,52.0
110714,55,55,2,2.0
110714,56,56,1,1.0
110714,58,999,576,314.0
110714,99,99,576,314.0
110714,5,5,1,0.0
110714,5,5,576,415.0
110714,6,6,13,9.0
110714,8,8,3,2.0
110714,12,12,1,0.0
110714,15,15,4,3.0
110714,16,16,3,1.0
110714,24,24,1,0.0
110714,26,26,2,0.0
110714,32,32,1,0.0
110714,36,36,2,0.0
110714,37,37,1,0.0
110714,41,41,3,3.0
110714,42,42,3,0.0
110714,45,45,1,0.0
110714,47,47,2,0.0
110714,48,48,1,1.0
110714,49,49,6,3.0
110714,53,53,3,1.0
110714,56,56,1,0.0
110714,57,57,1,0.0
110714,58,999,576,415.0
110714,90,90,2,1.0
110714,99,99,576,415.0
110714,5,5,492,384.0
110714,6,6,1,1.0
110714,12,12,6,5.0
110714,13,13,1,0.0
110714,17,17,1,1.0
110714,21,21,1,1.0
110714,22,22,3,2.0
110714,29,29,5,5.0
110714,36,36,1,0.0
110714,37,37,1,0.0
110714,40,40,3,3.0
110714,47,47,3,3.0
110714,48,48,28,25.0
110714,51,51,1,0.0
110714,55,55,1,0.0
110714,58,999,548,415.0
110714,90,90,1,1.0
110714,99,99,549,415.0
110714,5,5,3,3.0
110714,5,5,42,42.0
110714,6,6,1,1.0
110714,12,12,4,4.0
110714,13,13,7,7.0
110714,17,17,1,1.0
110714,19,19,1,1.0
110714,21,21,1,1.0
110714,22,22,30,30.0
110714,28,28,6,6.0
110714,32,32,2,2.0
110714,34,34,1,1.0
110714,35,35,1,1.0
110714,36,36,1,1.0
110714,39,39,1,1.0
110714,40,40,1,1.0
110714,42,42,1,1.0
110714,47,47,21,21.0
110714,48,48,22,22.0
110714,51,51,1,1.0
110714,53,53,1,1.0
110714,55,55,1,1.0
110714,58,999,150,150.0
110714,72,72,6,6.0
110714,89,999,6,6.0
110714,90,90,2,2.0
110714,99,99,163,158.0
110714,5,5,7,4.0
110714,58,999,7,4.0
110714,99,99,7,4.0
110714,5,5,25,10.0
110714,58,999,25,10.0
110714,99,99,25,10.0
110714,5,5,2,2.0
110714,5,5,2,2.0
110714,5,5,81,81.0
110714,6,6,2,2.0
110714,13,13,1,1.0
110714,20,20,1,1.0
110714,22,22,4,4.0
110714,24,24,1,1.0
110714,28,28,4,4.0
110714,29,29,5,5.0
110714,32,32,1,1.0
110714,36,36,1,1.0
110714,40,40,4,4.0
110714,47,47,1,1.0
110714,48,48,32,32.0
110714,55,55,1,1.0
110714,58,999,143,143.0
110714,99,99,146,143.0
110714,5,5,3,0.0
110714,58,999,3,0.0
110714,99,99,3,0.0
110714,5,5,4,4.0
110714,5,5,2,2.0
110714,5,5,5,5.0
110714,5,5,576,415.0
110714,6,6,30,29.0
110714,8,8,28,27.0
110714,9,9,3,3.0
110714,12,12,13,13.0
110714,13,13,24,23.0
110714,16,16,1,1.0
110714,17,17,80,80.0
110714,19,19,5,5.0
110714,20,20,303,303.0
110714,21,21,3,3.0
110714,22,22,114,114.0
110714,24,24,3,3.0
110714,25,25,4,4.0
110714,26,26,4,4.0
110714,27,27,7,7.0
110714,28,28,22,22.0
110714,29,29,576,415.0
110714,31,31,8,8.0
110714,32,32,2,2.0
110714,33,33,2,2.0
110714,34,34,2,2.0
110714,36,36,7,7.0
110714,37,37,10,10.0
110714,39,39,6,6.0
110714,40,40,289,287.0
110714,41,41,5,5.0
110714,42,42,6,6.0
110714,45,45,4,4.0
110714,47,47,102,102.0
110714,48,48,576,415.0
110714,49,49,3,3.0
110714,51,51,10,10.0
110714,53,53,3,3.0
110714,55,55,7,7.0
110714,58,999,576,415.0
110714,90,90,34,28.0
110714,99,99,576,415.0
110714,5,5,1,1.0
110714,5,5,2,2.0
110714,5,5,341,300.0
110714,6,6,7,7.0
110714,9,9,1,1.0
110714,12,12,5,4.0
110714,13,13,6,6.0
110714,17,17,34,31.0
110714,18,18,1,1.0
110714,20,20,4,4.0
110714,22,22,10,10.0
110714,24,24,3,3.0
110714,26,26,4,4.0
110714,28,28,4,4.0
110714,29,29,33,31.0
110714,36,36,2,2.0
110714,39,39,3,3.0
110714,40,40,5,5.0
110714,47,47,46,42.0
110714,48,48,43,43.0
110714,51,51,2,2.0
110714,55,55,2,2.0
110714,58,999,559,415.0
110714,90,90,16,6.0
110714,99,99,575,415.0
110714,5,5,576,415.0
110714,6,6,1,1.0
110714,22,22,2,2.0
110714,29,29,2,2.0
110714,30,30,2,2.0
110714,35,35,1,1.0
110714,38,38,4,2.0
110714,48,48,2,0.0
110714,53,53,1,1.0
110714,58,999,576,415.0
110714,99,99,576,415.0
110714,5,5,1,1.0
110714,5,5,1,0.0
110714,5,5,2,2.0
110714,5,5,576,415.0
110714,6,6,2,1.0
110714,8,8,2,2.0
110714,12,12,4,3.0
110714,13,13,4,4.0
110714,17,17,7,6.0
110714,20,20,1,1.0
110714,21,21,1,0.0
110714,22,22,6,6.0
110714,26,26,4,4.0
110714,28,28,9,9.0
110714,29,29,59,57.0
110714,31,31,1,1.0
110714,36,36,1,1.0
110714,39,39,1,1.0
110714,40,40,2,2.0
110714,42,42,2,2.0
110714,47,47,41,40.0
110714,48,48,13,12.0
110714,58,999,576,415.0
110714,90,90,93,17.0
110714,99,99,576,415.0
110714,5,5,1,0.0
110714,5,5,3,3.0
110714,5,5,576,415.0
110714,12,12,2,2.0
110714,17,17,1,1.0
110714,20,20,2,2.0
110714,22,22,8,8.0
110714,26,26,1,1.0
110714,28,28,1,1.0
110714,29,29,7,6.0
110714,40,40,16,16.0
110714,45,45,1,1.0
110714,47,47,6,5.0
110714,48,48,25,24.0
110714,55,55,1,1.0
110714,58,999,576,415.0
110714,90,90,8,2.0
110714,99,99,576,415.0
110714,5,5,332,282.0
110714,6,6,1,1.0
110714,12,12,2,2.0
110714,17,17,1,1.0
110714,22,22,27,24.0
110714,40,40,2,2.0
110714,47,47,3,3.0
110714,48,48,23,22.0
110714,58,999,391,337.0
110714,90,90,2,1.0
110714,99,99,393,338.0
110714,5,5,6,2.0
110714,58,999,6,2.0
110714,99,99,6,2.0
110714,5,5,4,1.0
110714,58,999,4,1.0
110714,99,99,4,1.0
110714,5,5,289,199.0
110714,29,29,8,3.0
110714,58,999,297,202.0
110714,99,99,297,202.0
110714,5,5,2,2.0
110714,5,5,1,1.0
110714,5,5,576,415.0
110714,8,8,2,2.0
110714,12,12,3,3.0
110714,13,13,3,2.0
110714,17,17,2,2.0
110714,20,20,3,3.0
110714,22,22,4,4.0
110714,26,26,1,1.0
110714,27,27,1,1.0
110714,28,28,5,5.0
110714,29,29,9,9.0
110714,30,30,1,1.0
110714,31,31,1,1.0
110714,37,37,3,2.0
110714,39,39,1,1.0
110714,40,40,13,13.0
110714,47,47,10,10.0
110714,48,48,72,69.0
110714,49,49,1,1.0
110714,51,51,3,3.0
110714,53,53,1,1.0
110714,56,56,1,1.0
110714,58,999,576,415.0
110714,90,90,30,18.0
110714,99,99,576,415.0
110714,5,5,1,1.0
110714,5,5,1,1.0
110714,5,5,69,60.0
110714,12,12,2,2.0
110714,22,22,5,5.0
110714,26,26,2,1.0
110714,28,28,1,1.0
110714,29,29,2,2.0
110714,36,36,1,1.0
110714,47,47,2,2.0
110714,48,48,12,8.0
110714,58,999,98,84.0
110714,90,90,5,4.0
110714,99,99,103,88.0
110714,5,5,209,179.0
110714,48,48,8,0.0
110714,58,999,217,179.0
110714,99,99,256,179.0
110714,5,5,2,1.0
110714,5,5,40,37.0
110714,22,22,1,1.0
110714,29,29,8,6.0
110714,39,39,1,1.0
110714,48,48,2,1.0
110714,58,999,54,47.0
110714,99,99,54,47.0
110714,5,5,135,67.0
110714,58,999,135,67.0
110714,99,99,135,67.0
110714,5,5,34,9.0
110714,40,40,13,2.0
110714,48,48,1,0.0
110714,58,999,48,11.0
110714,99,99,49,11.0
110714,5,5,1,1.0
110714,5,5,484,379.0
110714,12,12,4,4.0
110714,17,17,1,1.0
110714,20,20,1,1.0
110714,22,22,10,9.0
110714,29,29,1,1.0
110714,40,40,2,1.0
110714,47,47,1,0.0
110714,48,48,26,22.0
110714,55,55,1,1.0
110714,56,56,2,1.0
110714,58,999,534,415.0
110714,90,90,8,0.0
110714,99,99,542,415.0
